"abandon kindness"
"bhimas prowess"
"bhimas rear"
"bhimas shape"
"bhimas slaughter"
"bhimas slaying"
"bhimas son"
"bhimas standard"
"bhimas steeds"
"bhimas strength"
"bhimas vow"
"bhimas wake"
"bhimas weapons"
"bhimas words"
"bhimas wordy"
"bhimas wrath"
"bhimasena also"
"bhimasena although"
"bhimasena arjuna"
"bhimasena aswatthaman"
"bhimasena awoke"
"bhimasena beat"
"bhimasena became"
"bhimasena behind"
"bhimasena beholding"
"bhimasena beset"
"bhimasena bhima"
"bhimasena blood"
"bhimasena breaking"
"bhimasena capable"
"bhimasena clad"
"bhimasena dancing"
"bhimasena death"
"bhimasena desirous"
"bhimasena dhrishtadyumna"
"bhimasena displayed"
"bhimasena dost"
"bhimasena duhshasana"
"bhimasena duryodhana"
"bhimasena endued"
"bhimasena exempt"
"bhimasena fie"
"bhimasena filled"
"bhimasena furnish"
"bhimasena hath"
"bhimasena heard"
"bhimasena hearing"
"bhimasena hither"
"bhimasena however"
"bhimasena indeed"
"bhimasena karna"
"bhimasena king"
"bhimasena know"
"bhimasena krishna"
"bhimasena let"
"bhimasena living"
"bhimasena look"
"bhimasena meanwhile"
"bhimasena meet"
"bhimasena oghavat"
"bhimasena piercing"
"bhimasena prosperity"
"bhimasena proud"
"bhimasena radhas"
"bhimasena rather"
"bhimasena replied"
"bhimasena roaring"
"bhimasena rushed"
"bhimasena said"
"bhimasena saw"
"bhimasena saying"
"bhimasena shone"
"bhimasena shot"
"bhimasena shouldst"
"bhimasena staying"
"bhimasena stood"
"bhimasena sudakshina"
"bhimasena surpass"
"bhimasena susarman"
"bhimasena thereupon"
"bhimasena thus"
"bhimasena tremendous"
"bhimasena ugrasena"
"bhimasena understanding"
"bhimasena unstrung"
"bhimasena vrihatkshatra"
"bhimasena wellprotected"
"bhimasena yudhamanyu"
"bhimasena yudhishthira"
"bhimasenas arms"
"bhimasenas bow"
"bhimasenas car"
"bhimasenas charioteer"
"bhimasenas division"
"bhimasenas grandson"
"bhimasenas heart"
"bhimasenas journey"
"bhimasenas leave"
"bhimasenas mace"
"bhimasenas might"
"bhimasenas request"
"bhimasenas ridicule"
"bhimasenas son"
"bhimasenas standard"
"bhimasenas steeds"
"bhimasenas uncle"
"bhimathat ornament"
"bhimavala balaki"
"bhimavala valaki"
"bhimavega bhimavala"
"bhimavegarava ugrayudha"
"bhimavikrama ugrayudha"
"bhishma advance"
"bhishma ahead"
"bhishma also"
"bhishma amongst"
"bhishma answered"
"bhishma arjuna"
"bhishma attain"
"bhishma beheld"
"bhishma behold"
"bhishma beholding"
"bhishma ceased"
"bhishma cometh"
"bhishma continued"
"bhishma conversant"
"bhishma day"
"bhishma deeply"
"bhishma desist"
"bhishma desisting"
"bhishma dhritarashtras"
"bhishma directed"
"bhishma diverse"
"bhishma drona"
"bhishma end"
"bhishma expectant"
"bhishma farewell"
"bhishma fie"
"bhishma fighting"
"bhishma freed"
"bhishma going"
"bhishma hath"
"bhishma heaps"
"bhishma hearing"
"bhishma however"
"bhishma incapable"
"bhishma indeed"
"bhishma infuriate"
"bhishma karna"
"bhishma keen"
"bhishma kripa"
"bhishma kshatriyas"
"bhishma kshattri"
"bhishma laid"
"bhishma lay"
"bhishma let"
"bhishma look"
"bhishma madhava"
"bhishma mangled"
"bhishma nearer"
"bhishma one"
"bhishma praise"
"bhishma proud"
"bhishma rama"
"bhishma repeatedly"
"bhishma replied"
"bhishma roaring"
"bhishma sahadeva"
"bhishma said"
"bhishma salya"
"bhishma santanus"
"bhishma satyajit"
"bhishma saying"
"bhishma see"
"bhishma shall"
"bhishma shikhandi"
"bhishma shone"
"bhishma shot"
"bhishma singly"
"bhishma slain"
"bhishma slainbhishma"
"bhishma slay"
"bhishma solicit"
"bhishma speaking"
"bhishma stayeth"
"bhishma subhadras"
"bhishma succeeded"
"bhishma therefore"
"bhishma thereupon"
"bhishma think"
"bhishma though"
"bhishma thus"
"bhishma today"
"bhishma towards"
"bhishma use"
"bhishma vasudana"
"bhishma vidura"
"bhishma viz"
"bhishma vyasa"
"bhishma whip"
"bhishma wilt"
"bhishma within"
"bhishma without"
"bhishma wonderful"
"bhishma yet"
"bhishma yudhishthira"
"bhishmafire shafts"
"bhishmakas son"
"bhishmas arms"
"bhishmas arrows"
"bhishmas body"
"bhishmas bow"
"bhishmas capture"
"bhishmas car"
"bhishmas chariot"
"bhishmas charioteer"
"bhishmas death"
"bhishmas destroyer"
"bhishmas destruction"
"bhishmas directions"
"bhishmas division"
"bhishmas fall"
"bhishmas feet"
"bhishmas hand"
"bhishmas life"
"bhishmas obsequies"
"bhishmas presence"
"bhishmas prowess"
"bhishmas request"
"bhishmas sake"
"bhishmas shafts"
"bhishmas slaughter"
"bhishmas steeds"
"bhishmas track"
"bhishmas victory"
"bhishmas words"
"bhishmastayeth yonder"
"bhishmathat grinder"
"bhishmathe supporter"
"bhismaka ankriti"
"bhiti kamada"
"bhogavati subhru"
"bhogavati swarming"
"bhoja chief"
"bhoja division"
"bhoja kalinga"
"bhoja kansa"
"bhoja king"
"bhoja maiden"
"bhoja prince"
"bhoja race"
"bhoja sudakshina"
"bhoja tribe"
"bhoja vrishni"
"bhoja warrior"
"bhoja warriors"
"bhojas behold"
"bhojas beholding"
"bhojas indeed"
"bhojas kingdom"
"bhojas kritavarma"
"bhojas race"
"bhojas satyaki"
"bhojas stood"
"bhojas vrishnis"
"bhojasthe friend"
"bhrama catvaravasini"
"bhramara ravi"
"bhrigu agni"
"bhrigu angiras"
"bhrigu atri"
"bhrigu cast"
"bhrigu concealing"
"bhrigu daksha"
"bhrigu dharma"
"bhrigu glad"
"bhrigu harivabhru"
"bhrigu hath"
"bhrigu indeed"
"bhrigu kratu"
"bhrigu mitravarunas"
"bhrigu ones"
"bhrigu panchasikha"
"bhrigu race"
"bhrigu recount"
"bhrigu saidsince"
"bhrigu tell"
"bhrigu viraja"
"bhrigu vishnu"
"bhrigu women"
"bhrigus abode"
"bhrigus curse"
"bhrigus earth"
"bhrigus line"
"bhrigus race"
"bhrigus racebe"
"bhrigus retreat"
"bhrigus said"
"bhrigus son"
"bhrigus wife"
"bhrigutunga near"
"bhuh bhuvah"
"bhulinga living"
"bhumanyu suchandra"
"bhumi pururavas"
"bhumis son"
"bhupati sraja"
"bhuri bhurisrava"
"bhuridyumna prasenajit"
"bhurihan pushavat"
"bhurisravas also"
"bhurisravas death"
"bhurisravas hath"
"bhurisravas however"
"bhurisravas indeed"
"bhurisravas janardana"
"bhurisravas said"
"bhurisravas sakuni"
"bhurisravas sala"
"bhurisravas salya"
"bhurisravas saying"
"bhurisravas slain"
"bhurisravas thus"
"bhurisravas vsudeva"
"bhurisravas worthy"
"bhuritejas ekalavya"
"bhutadhaman sivi"
"bhutadi sighraga"
"bhutalonmathana yajnavaha"
"bhutapati srastri"
"bhutapati vrisha"
"bhutasraya bhutapati"
"bhutirtha anyagocara"
"bhuvah swah"
"bhuvana divya"
"bhuvaneswara tripuraghna"
"bibhavasu purusha"
"bibhuti suta"
"bidden adieu"
"bidding arrived"
"bidding bhishma"
"bidding cheerfully"
"bidding cleanse"
"bidding farewell"
"bidding forgetting"
"bidding let"
"bidding perhaps"
"bidding soon"
"bidst hearing"
"bile marrow"
"bile phlegm"
"bile sweat"
"billows bounding"
"billows rise"
"bilohita dipta"
"bimba fruit"
"binding chord"
"binding strings"
"birch trees"
"bird ascertain"
"bird bearing"
"bird beholding"
"bird bhulinga"
"bird bound"
"bird coursing"
"bird drona"
"bird encountering"
"bird indulge"
"bird jivajivaka"
"bird liveth"
"bird passing"
"bird picketh"
"bird prince"
"bird said"
"bird sarngi"
"bird shorn"
"bird sinis"
"bird sumukha"
"bird vaddhrinasa"
"birds animals"
"birds appeared"
"birds brahmanas"
"birds damayanti"
"birds diverse"
"birds fallen"
"birds feeling"
"birds gandharvas"
"birds garuda"
"birds head"
"birds heavy"
"birds indeed"
"birds instruct"
"birds kine"
"birds know"
"birds kumara"
"birds numbering"
"birds therefore"
"birds throat"
"birds viz"
"birds whirling"
"birds whithersoever"
"birth abstain"
"birth accomplished"
"birth acts"
"birth afterwards"
"birth alone"
"birth alonenor"
"birth amongst"
"birth anew"
"birth bath"
"birth becomes"
"birth becometh"
"birth behaviour"
"birth behold"
"birth brave"
"birth bravery"
"birth cannot"
"birth clever"
"birth compassion"
"birth country"
"birth death"
"birth decay"
"birth decrepitude"
"birth deserveth"
"birth drona"
"birth excellent"
"birth existence"
"birth fame"
"birth grows"
"birth growth"
"birth happens"
"birth hath"
"birth health"
"birth hence"
"birth house"
"birth however"
"birth know"
"birth knowledge"
"birth krishna"
"birth may"
"birth meaner"
"birth men"
"birth narayana"
"birth others"
"birth perpetrates"
"birth place"
"birth prosperity"
"birth prowess"
"birth shall"
"birth subject"
"birth subsequent"
"birth sunk"
"birth surely"
"birth therefore"
"birth twin"
"birth vedic"
"birth viz"
"birth women"
"birth worship"
"birth yudhishthira"
"births great"
"births hence"
"births millions"
"births worshipping"
"births ye"
"bitch sarama"
"bite rama"
"bitter astringent"
"bitter breath"
"bitter pungent"
"bitter repentance"
"black brown"
"black darkish"
"black go"
"black red"
"blackberry trees"
"blade handsome"
"blade thereupon"
"blame cannot"
"blame heat"
"blame mrityu"
"blame reapeth"
"blameless character"
"blameless daughter"
"blameless lady"
"blameless one"
"blameless rama"
"blameless way"
"blankets behold"
"blankets stricken"
"blare hearing"
"blasts indeed"
"blaze forth"
"blazes forth"
"blazeth forth"
"blazing ape"
"blazing arrow"
"blazing arrows"
"blazing bow"
"blazing brand"
"blazing celestial"
"blazing conflagration"
"blazing dart"
"blazing effulgence"
"blazing element"
"blazing energy"
"blazing fame"
"blazing fire"
"blazing fires"
"blazing firmament"
"blazing flame"
"blazing flames"
"blazing form"
"blazing forth"
"blazing fuel"
"blazing god"
"blazing guardians"
"blazing intelligence"
"blazing jatavedas"
"blazing kaustubha"
"blazing kingdom"
"blazing lamp"
"blazing lamps"
"blazing meteor"
"blazing meteors"
"blazing mind"
"blazing mountain"
"blazing mouths"
"blazing penances"
"blazing planets"
"blazing prosperity"
"blazing pyre"
"blazing rays"
"blazing scimitar"
"blazing self"
"blazing shaft"
"blazing shafts"
"blazing shield"
"blazing snake"
"blazing spear"
"blazing standard"
"blazing sun"
"blazing sword"
"blazing thunderbolt"
"blazing torches"
"blazing tree"
"blazing yuga"
"blessed stainless"
"blessedness dhritarashtras"
"blessedness hearing"
"blessedness hereafter"
"blessedness shone"
"blessedness therefore"
"blessedness thus"
"blessing therewith"
"blessings siva"
"blew conchs"
"blew round"
"blind beast"
"blind confidence"
"blind king"
"blind man"
"blind monarch"
"blind son"
"blind trust"
"blindness didst"
"blindness vileness"
"bliss hereafter"
"bliss solicit"
"bliss turn"
"bliss vamadeva"
"blood beholding"
"blood bhimasena"
"blood birds"
"blood covered"
"blood dhrishtadyumna"
"blood drona"
"blood endued"
"blood everything"
"blood fat"
"blood flowed"
"blood forgiveness"
"blood headless"
"blood however"
"blood indeed"
"blood infuriated"
"blood issuing"
"blood karna"
"blood kiritin"
"blood kumbhakarna"
"blood let"
"blood marrow"
"blood mildly"
"blood piercing"
"blood procreate"
"blood quaffed"
"blood rama"
"blood ran"
"blood regaining"
"blood rivers"
"blood royal"
"blood saying"
"blood sea"
"blood shone"
"blood slain"
"blood sprang"
"blood strewn"
"blood strike"
"blood thus"
"blood virata"
"blood winning"
"blood wrathful"
"blooddrinking arrows"
"blooddrinking shafts"
"bloody current"
"bloody disc"
"bloody expanse"
"bloody hue"
"bloody mouth"
"bloody river"
"bloody showers"
"bloody waves"
"blooming lady"
"blooming lilies"
"blossoming trees"
"blossoming woods"
"blossoms vayu"
"blow bhima"
"blow hath"
"blow sahadeva"
"blown lotus"
"blows indeed"
"blows loud"
"bludgeon indeed"
"bludgeon struck"
"bludgeon subhadras"
"bludgeon therefore"
"bludgeons cars"
"blue locks"
"blue lotus"
"blue red"
"blue sky"
"blue steeds"
"blue yellow"
"boar bathing"
"boar penetrating"
"boars buffaloes"
"boars ear"
"boars ears"
"boast accomplish"
"boast success"
"boastfulness pride"
"boat beholding"
"boat capable"
"boat equipt"
"boat made"
"boat overcome"
"boat sunk"
"boat yavakri"
"boats fierce"
"bodies abandoning"
"bodies abhasuras"
"bodies behold"
"bodies dear"
"bodies delighting"
"bodies devoid"
"bodies dhananjaya"
"bodies eyes"
"bodies fire"
"bodies hence"
"bodies indeed"
"bodies karna"
"bodies kine"
"bodies reft"
"bodies sins"
"bodies slew"
"bodies superior"
"bodies ye"
"bodies yudhishthira"
"bodiless voice"
"body afterwards"
"body agastya"
"body alas"
"body assuming"
"body attain"
"body bear"
"body become"
"body behold"
"body beholding"
"body bent"
"body bhima"
"body bhimasena"
"body blest"
"body blue"
"body born"
"body bowing"
"body bring"
"body burning"
"body cannot"
"body clad"
"body comes"
"body consisting"
"body create"
"body deeply"
"body developeth"
"body effulgent"
"body else"
"body endued"
"body enters"
"body equipt"
"body fear"
"body flames"
"body freedom"
"body goeth"
"body hair"
"body half"
"body hath"
"body hearing"
"body hotravahana"
"body however"
"body human"
"body indeed"
"body infinite"
"body jiva"
"body joys"
"body karna"
"body know"
"body knowledge"
"body kunti"
"body life"
"body lifebreaths"
"body listen"
"body mahadeva"
"body man"
"body meets"
"body narada"
"body none"
"body others"
"body partha"
"body passes"
"body people"
"body quickly"
"body rama"
"body rear"
"body reflecting"
"body remains"
"body rest"
"body restore"
"body rule"
"body rushangu"
"body salutations"
"body samvara"
"body sank"
"body save"
"body seen"
"body senses"
"body shone"
"body similarly"
"body speaking"
"body speech"
"body struck"
"body suicide"
"body taste"
"body tell"
"body therefore"
"body thereupon"
"body therewith"
"body tie"
"body today"
"body trembles"
"body trembling"
"body unto"
"body vipula"
"body virtue"
"body vishnu"
"body viz"
"body vrikodara"
"body wilt"
"body word"
"body ye"
"body yudhishthira"
"boisterous perverse"
"bolt purandara"
"bolts hearing"
"bombay edition"
"bombay one"
"bondage bound"
"bonds attain"
"bonds brahma"
"bones glass"
"bones hath"
"bones horns"
"bones human"
"bones inspired"
"bones meanwhile"
"bones thorns"
"bony relics"
"boon ask"
"boon behold"
"boon fulfilled"
"boon good"
"boon hath"
"boon however"
"boon indeed"
"boon jayadratha"
"boon kama"
"boon king"
"boon namely"
"boon one"
"boon radhas"
"boon reciteth"
"boon saying"
"boon sovereignty"
"boon therefore"
"boon thus"
"boon unasked"
"boon unto"
"boon utanka"
"boon viz"
"boon yudhishthira"
"boongiving brahman"
"boongiving god"
"boongiving grandsire"
"boons attain"
"boons bestow"
"boons divested"
"boons kine"
"boons mahadeva"
"boons marching"
"boons vibhu"
"boonthou shalt"
"bootless wealth"
"bore ashvatthama"
"bore chitrayudha"
"bore dandadhara"
"bore dandaketu"
"bore flowers"
"bore hemavarna"
"bore hither"
"bore kripa"
"bore marks"
"bore nakulas"
"bore partha"
"bore saiva"
"bore satyadhriti"
"bore sikhandin"
"bore sikhandins"
"bore srenimat"
"bore sukshatra"
"bore vyaghradatta"
"bore yudhishthira"
"bore yuyudhana"
"born arise"
"born especially"
"born tell"
"borne aloft"
"borne fruit"
"bosom lust"
"bosom may"
"bosom shivering"
"bosom tell"
"boswellia serrata"
"bottomless pit"
"bottoms broken"
"boundless energy"
"boundless fame"
"boundless thoughts"
"bounds thus"
"bovine breed"
"bovine bull"
"bovine bulls"
"bovine form"
"bovine herd"
"bovine kind"
"bovine species"
"bovine tails"
"bovine wealth"
"bow adhirathas"
"bow also"
"bow anew"
